,source_model,source_model_file,target_model,target_model_file,batch_index,layer_index,layer_name,fool_method,with_ILA,fool_rate,acc_after_attack,original_acc
103,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,0.0,conv1,momentum_ifgsm,True,100.0,0.0,100.0
104,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,1.0,bn1,momentum_ifgsm,True,0.0,100.0,100.0
105,ResNet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,1.0,bn1,momentum_ifgsm,True,0.0,100.0,100.0
106,ResNet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,1.0,bn1,momentum_ifgsm,True,100.0,0.0,100.0
107,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,1.0,bn1,momentum_ifgsm,True,0.0,100.0,100.0
108,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,2.0,layer1,momentum_ifgsm,True,0.0,100.0,100.0
109,ResNet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,2.0,layer1,momentum_ifgsm,True,0.0,100.0,100.0
110,ResNet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,2.0,layer1,momentum_ifgsm,True,100.0,0.0,100.0
111,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,2.0,layer1,momentum_ifgsm,True,100.0,0.0,100.0
112,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,3.0,layer2,momentum_ifgsm,True,0.0,100.0,100.0
113,ResNet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,3.0,layer2,momentum_ifgsm,True,0.0,100.0,100.0
114,ResNet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,3.0,layer2,momentum_ifgsm,True,0.0,100.0,100.0
115,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,3.0,layer2,momentum_ifgsm,True,0.0,100.0,100.0
116,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,4.0,layer3,momentum_ifgsm,True,100.0,0.0,100.0
117,ResNet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,4.0,layer3,momentum_ifgsm,True,100.0,0.0,100.0
118,ResNet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,4.0,layer3,momentum_ifgsm,True,100.0,0.0,100.0
119,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,4.0,layer3,momentum_ifgsm,True,100.0,0.0,100.0
120,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,5.0,layer4,momentum_ifgsm,True,100.0,0.0,100.0
121,ResNet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,5.0,layer4,momentum_ifgsm,True,100.0,0.0,100.0
122,ResNet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,5.0,layer4,momentum_ifgsm,True,100.0,0.0,100.0
123,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,5.0,layer4,momentum_ifgsm,True,100.0,0.0,100.0
124,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,6.0,linear,momentum_ifgsm,True,100.0,0.0,100.0
125,ResNet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,6.0,linear,momentum_ifgsm,True,100.0,0.0,100.0
126,ResNet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,6.0,linear,momentum_ifgsm,True,100.0,0.0,100.0
127,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,3,6.0,linear,momentum_ifgsm,True,100.0,0.0,100.0
128,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,4,,,momentum_ifgsm,False,100.0,0.0,100.0
129,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,DenseNet121,checkpoints/densenet121_epoch_315_acc_95.61.pth,4,,,momentum_ifgsm,False,100.0,0.0,100.0
130,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,GoogLeNet,checkpoints/googlenet_epoch_227_acc_94.86.pth,4,,,momentum_ifgsm,False,100.0,0.0,100.0
131,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,4,,,momentum_ifgsm,False,100.0,0.0,100.0
132,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,4,0.0,conv1,momentum_ifgsm,True,100.0,0.0,100.0
133,ResNet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/resnet18_epoch_347_acc_94.77.pth,4,0.0,conv1,momentum_ifgsm,True,100.0,0.0,100.0
134,ResNet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/resnet18_epoch_347_acc_94.77.pth,4,0.0,conv1,momentum_ifgsm,True,100.0,0.0,100.0
