,source_model,source_model_file,target_model,target_model_file,batch_index,layer_index,layer_name,fool_method,with_ILA,fool_rate,acc_after_attack,original_acc
413,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,12,6.0,linear,ifgsm,True,100.0,0.0,0.0
414,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,12,6.0,linear,ifgsm,True,100.0,0.0,100.0
415,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,12,6.0,linear,ifgsm,True,0.0,0.0,0.0
416,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,13,,,ifgsm,False,100.0,0.0,100.0
417,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,DenseNet121,checkpoints/densenet121_epoch_315_acc_95.61.pth,13,,,ifgsm,False,100.0,0.0,100.0
418,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,GoogLeNet,checkpoints/googlenet_epoch_227_acc_94.86.pth,13,,,ifgsm,False,0.0,100.0,100.0
419,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,,,ifgsm,False,100.0,0.0,100.0
420,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,0.0,conv1,ifgsm,True,100.0,0.0,100.0
421,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,13,0.0,conv1,ifgsm,True,100.0,0.0,100.0
422,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,13,0.0,conv1,ifgsm,True,0.0,100.0,100.0
423,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,0.0,conv1,ifgsm,True,100.0,0.0,100.0
424,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,1.0,bn1,ifgsm,True,100.0,0.0,100.0
425,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,13,1.0,bn1,ifgsm,True,100.0,0.0,100.0
426,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,13,1.0,bn1,ifgsm,True,100.0,0.0,100.0
427,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,1.0,bn1,ifgsm,True,100.0,0.0,100.0
428,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,2.0,layer1,ifgsm,True,100.0,0.0,100.0
429,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,13,2.0,layer1,ifgsm,True,100.0,0.0,100.0
430,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,13,2.0,layer1,ifgsm,True,100.0,0.0,100.0
431,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,2.0,layer1,ifgsm,True,100.0,0.0,100.0
432,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,3.0,layer2,ifgsm,True,100.0,0.0,100.0
433,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,13,3.0,layer2,ifgsm,True,100.0,0.0,100.0
434,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,13,3.0,layer2,ifgsm,True,100.0,0.0,100.0
435,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,3.0,layer2,ifgsm,True,100.0,0.0,100.0
436,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,4.0,layer3,ifgsm,True,100.0,0.0,100.0
437,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,13,4.0,layer3,ifgsm,True,100.0,0.0,100.0
438,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,13,4.0,layer3,ifgsm,True,100.0,0.0,100.0
439,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,4.0,layer3,ifgsm,True,100.0,0.0,100.0
440,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,5.0,layer4,ifgsm,True,100.0,0.0,100.0
441,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,13,5.0,layer4,ifgsm,True,100.0,0.0,100.0
442,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,13,5.0,layer4,ifgsm,True,0.0,100.0,100.0
443,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,5.0,layer4,ifgsm,True,100.0,0.0,100.0
444,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,6.0,linear,ifgsm,True,100.0,0.0,100.0
445,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,13,6.0,linear,ifgsm,True,100.0,0.0,100.0
446,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,13,6.0,linear,ifgsm,True,0.0,100.0,100.0
447,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,13,6.0,linear,ifgsm,True,100.0,0.0,100.0
448,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,14,,,ifgsm,False,100.0,0.0,100.0
449,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,DenseNet121,checkpoints/densenet121_epoch_315_acc_95.61.pth,14,,,ifgsm,False,100.0,0.0,100.0
450,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,GoogLeNet,checkpoints/googlenet_epoch_227_acc_94.86.pth,14,,,ifgsm,False,0.0,100.0,100.0
451,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,,,ifgsm,False,100.0,0.0,100.0
452,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,0.0,conv1,ifgsm,True,100.0,0.0,100.0
453,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,14,0.0,conv1,ifgsm,True,100.0,0.0,100.0
454,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,14,0.0,conv1,ifgsm,True,100.0,0.0,100.0
455,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,0.0,conv1,ifgsm,True,100.0,0.0,100.0
456,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,1.0,bn1,ifgsm,True,100.0,0.0,100.0
457,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,14,1.0,bn1,ifgsm,True,100.0,0.0,100.0
458,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,14,1.0,bn1,ifgsm,True,100.0,0.0,100.0
459,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,1.0,bn1,ifgsm,True,100.0,0.0,100.0
460,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,2.0,layer1,ifgsm,True,100.0,0.0,100.0
461,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,14,2.0,layer1,ifgsm,True,100.0,0.0,100.0
462,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,14,2.0,layer1,ifgsm,True,100.0,0.0,100.0
463,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,2.0,layer1,ifgsm,True,100.0,0.0,100.0
464,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,3.0,layer2,ifgsm,True,100.0,0.0,100.0
465,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,14,3.0,layer2,ifgsm,True,100.0,0.0,100.0
466,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,14,3.0,layer2,ifgsm,True,100.0,0.0,100.0
467,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,3.0,layer2,ifgsm,True,100.0,0.0,100.0
468,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,4.0,layer3,ifgsm,True,100.0,0.0,100.0
469,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,14,4.0,layer3,ifgsm,True,100.0,0.0,100.0
470,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,14,4.0,layer3,ifgsm,True,100.0,0.0,100.0
471,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,4.0,layer3,ifgsm,True,100.0,0.0,100.0
472,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,5.0,layer4,ifgsm,True,100.0,0.0,100.0
473,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,14,5.0,layer4,ifgsm,True,100.0,0.0,100.0
474,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,14,5.0,layer4,ifgsm,True,100.0,0.0,100.0
475,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,5.0,layer4,ifgsm,True,100.0,0.0,100.0
476,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,6.0,linear,ifgsm,True,100.0,0.0,100.0
477,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,14,6.0,linear,ifgsm,True,100.0,0.0,100.0
478,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,14,6.0,linear,ifgsm,True,0.0,100.0,100.0
479,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,14,6.0,linear,ifgsm,True,100.0,0.0,100.0
480,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,15,,,ifgsm,False,100.0,0.0,100.0
481,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,DenseNet121,checkpoints/densenet121_epoch_315_acc_95.61.pth,15,,,ifgsm,False,100.0,0.0,100.0
482,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,GoogLeNet,checkpoints/googlenet_epoch_227_acc_94.86.pth,15,,,ifgsm,False,100.0,0.0,0.0
483,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,,,ifgsm,False,0.0,0.0,0.0
484,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,0.0,conv1,ifgsm,True,100.0,0.0,100.0
485,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,15,0.0,conv1,ifgsm,True,100.0,0.0,100.0
486,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,15,0.0,conv1,ifgsm,True,100.0,0.0,0.0
487,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,0.0,conv1,ifgsm,True,0.0,0.0,0.0
488,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,1.0,bn1,ifgsm,True,100.0,0.0,100.0
489,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,15,1.0,bn1,ifgsm,True,100.0,0.0,100.0
490,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,15,1.0,bn1,ifgsm,True,100.0,0.0,0.0
491,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,1.0,bn1,ifgsm,True,0.0,0.0,0.0
492,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,2.0,layer1,ifgsm,True,100.0,0.0,100.0
493,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,15,2.0,layer1,ifgsm,True,100.0,0.0,100.0
494,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,15,2.0,layer1,ifgsm,True,100.0,0.0,0.0
495,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,2.0,layer1,ifgsm,True,0.0,0.0,0.0
496,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,3.0,layer2,ifgsm,True,100.0,0.0,100.0
497,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,15,3.0,layer2,ifgsm,True,100.0,0.0,100.0
498,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,15,3.0,layer2,ifgsm,True,100.0,0.0,0.0
499,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,3.0,layer2,ifgsm,True,0.0,0.0,0.0
500,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,4.0,layer3,ifgsm,True,100.0,0.0,100.0
501,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,15,4.0,layer3,ifgsm,True,100.0,0.0,100.0
502,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,15,4.0,layer3,ifgsm,True,100.0,0.0,0.0
503,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,4.0,layer3,ifgsm,True,0.0,0.0,0.0
504,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,5.0,layer4,ifgsm,True,100.0,0.0,100.0
505,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,15,5.0,layer4,ifgsm,True,100.0,0.0,100.0
506,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,15,5.0,layer4,ifgsm,True,100.0,0.0,0.0
507,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,5.0,layer4,ifgsm,True,0.0,0.0,0.0
508,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,6.0,linear,ifgsm,True,100.0,0.0,100.0
509,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,15,6.0,linear,ifgsm,True,100.0,0.0,100.0
510,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,15,6.0,linear,ifgsm,True,100.0,0.0,0.0
511,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,15,6.0,linear,ifgsm,True,0.0,0.0,0.0
512,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,16,,,ifgsm,False,100.0,0.0,100.0
513,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,DenseNet121,checkpoints/densenet121_epoch_315_acc_95.61.pth,16,,,ifgsm,False,100.0,0.0,100.0
514,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,GoogLeNet,checkpoints/googlenet_epoch_227_acc_94.86.pth,16,,,ifgsm,False,100.0,0.0,100.0
515,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,,,ifgsm,False,100.0,0.0,100.0
516,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,0.0,conv1,ifgsm,True,100.0,0.0,100.0
517,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,16,0.0,conv1,ifgsm,True,100.0,0.0,100.0
518,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,16,0.0,conv1,ifgsm,True,100.0,0.0,100.0
519,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,0.0,conv1,ifgsm,True,100.0,0.0,100.0
520,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,1.0,bn1,ifgsm,True,100.0,0.0,100.0
521,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,16,1.0,bn1,ifgsm,True,100.0,0.0,100.0
522,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,16,1.0,bn1,ifgsm,True,100.0,0.0,100.0
523,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,1.0,bn1,ifgsm,True,100.0,0.0,100.0
524,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,2.0,layer1,ifgsm,True,100.0,0.0,100.0
525,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,16,2.0,layer1,ifgsm,True,100.0,0.0,100.0
526,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,16,2.0,layer1,ifgsm,True,100.0,0.0,100.0
527,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,2.0,layer1,ifgsm,True,100.0,0.0,100.0
528,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,3.0,layer2,ifgsm,True,100.0,0.0,100.0
529,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,16,3.0,layer2,ifgsm,True,100.0,0.0,100.0
530,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,16,3.0,layer2,ifgsm,True,100.0,0.0,100.0
531,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,3.0,layer2,ifgsm,True,100.0,0.0,100.0
532,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,4.0,layer3,ifgsm,True,100.0,0.0,100.0
533,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,16,4.0,layer3,ifgsm,True,100.0,0.0,100.0
534,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,16,4.0,layer3,ifgsm,True,100.0,0.0,100.0
535,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,4.0,layer3,ifgsm,True,100.0,0.0,100.0
536,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,5.0,layer4,ifgsm,True,100.0,0.0,100.0
537,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,16,5.0,layer4,ifgsm,True,100.0,0.0,100.0
538,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,16,5.0,layer4,ifgsm,True,100.0,0.0,100.0
539,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,5.0,layer4,ifgsm,True,100.0,0.0,100.0
540,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,6.0,linear,ifgsm,True,100.0,0.0,100.0
541,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,16,6.0,linear,ifgsm,True,100.0,0.0,100.0
542,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,16,6.0,linear,ifgsm,True,100.0,0.0,100.0
543,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,16,6.0,linear,ifgsm,True,100.0,0.0,100.0
544,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,ResNet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,17,,,ifgsm,False,100.0,0.0,100.0
545,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,DenseNet121,checkpoints/densenet121_epoch_315_acc_95.61.pth,17,,,ifgsm,False,100.0,0.0,100.0
546,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,GoogLeNet,checkpoints/googlenet_epoch_227_acc_94.86.pth,17,,,ifgsm,False,100.0,0.0,100.0
547,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,17,,,ifgsm,False,100.0,0.0,100.0
548,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,17,0.0,conv1,ifgsm,True,100.0,0.0,100.0
549,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,17,0.0,conv1,ifgsm,True,100.0,0.0,100.0
550,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,17,0.0,conv1,ifgsm,True,100.0,0.0,100.0
551,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,17,0.0,conv1,ifgsm,True,100.0,0.0,100.0
552,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,17,1.0,bn1,ifgsm,True,100.0,0.0,100.0
553,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,17,1.0,bn1,ifgsm,True,100.0,0.0,100.0
554,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,17,1.0,bn1,ifgsm,True,100.0,0.0,100.0
555,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,SENet18,checkpoints/senet18_epoch_279_acc_94.59.pth,17,1.0,bn1,ifgsm,True,100.0,0.0,100.0
556,SENet18,checkpoints/resnet18_epoch_347_acc_94.77.pth,ResNet18,checkpoints/senet18_epoch_279_acc_94.59.pth,17,2.0,layer1,ifgsm,True,100.0,0.0,100.0
557,SENet18,checkpoints/densenet121_epoch_315_acc_95.61.pth,DenseNet121,checkpoints/senet18_epoch_279_acc_94.59.pth,17,2.0,layer1,ifgsm,True,100.0,0.0,100.0
558,SENet18,checkpoints/googlenet_epoch_227_acc_94.86.pth,GoogLeNet,checkpoints/senet18_epoch_279_acc_94.59.pth,17,2.0,layer1,ifgsm,True,100.0,0.0,100.0
